Condition,Model,ReceivedDate,SerialNumber,StockStatus,SupplierName,Note.0,updated_at,oldModelName,newModelName
USEB,VIC-4FXS/DID,1417453200,FOC120566M3,0,39,osi hardware,2019-08-06T00:09:17.000Z,VIC-4FXS/DID,VIC-4FXS/DID
USEB,VIC-4FXS/DID,1417453200,FOC11080P87,0,39,osi hardware,2019-08-06T00:09:17.000Z,VIC-4FXS/DID,VIC-4FXS/DID
USEB,CP-7937G,1417453200,0004F2EB302C,0,39,osi hardware,2019-08-06T00:09:17.000Z,CP-7937G,CP-7937G
USEB,CP-7937G,1417453200,0004F2EB824C,0,39,osi hardware,2019-08-06T00:09:17.000Z,CP-7937G,CP-7937G
USEB,CP-7937G,1417453200,0004F2EB4795,0,39,osi hardware,2019-08-06T00:09:17.000Z,CP-7937G,CP-7937G
USEB,CP-7937G,1417453200,0004F2EB876C,0,39,osi hardware,2019-08-06T00:09:17.000Z,CP-7937G,CP-7937G
USEB,CP-7937G,1417453200,0004F2EB5620,0,39,osi hardware,2019-08-06T00:09:17.000Z,CP-7937G,CP-7937G
USEB,CP-7937G,1417453200,0004F2EB554B,0,39,osi hardware,2019-08-06T00:09:17.000Z,CP-7937G,CP-7937G
USEB,CISCO3845,1417453200,FHK1014F1TM,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO3845,CISCO3845
USEB,GLC-GE-100FX,1417453200,OPA13037847,0,39,osi hardware,2019-08-06T00:09:17.000Z,GLC-GE-100FX,GLC-GE-100FX
USEB,GLC-SX-MM,1417453200,FNS14220SML,0,39,Wh by Trung,2019-08-06T00:09:17.000Z,GLC-SX-MM,GLC-SX-MM
USEB,GLC-SX-MM,1417453200,AGM1539L3F6,1,39,osi hardware,2019-08-06T00:09:17.000Z,GLC-SX-MM,GLC-SX-MM
USEB,GLC-SX-MM,1417453200,FNS1514188H,0,39,osi hardware,2019-08-06T00:09:17.000Z,GLC-SX-MM,GLC-SX-MM
USEB,X2-10GB-LR,1417539600,FNS13050NAH,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,FNS130500JJ,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,FNS13050FVL,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,FNS13050G0Y,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,ONT173102JU,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,SPC155105GM,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,ONT173101HR,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,ONT173101FN,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,FNS16420AG5,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,FNS13050TVV,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,ONT115203DQ,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,ECL12090040,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,ECL104802TG,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,ONT173101LX,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,ONT173100ZY,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,ONT173202GP,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,ONT173102HB,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,SPC155106AR,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,SPC155105GF,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,X2-10GB-LR,1417539600,SPC155105GB,0,39,osi hardware,2019-08-06T00:09:17.000Z,X2-10GB-LR,X2-10GB-LR
USEB,WS-C2960-24-S,1417626000,FOC1446X3GS,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-C2960-24-S,WS-C2960-24-S
USEB,WS-C3750-48PS-S,1417626000,FDO1318Y2K5,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-C3750-48PS-S,WS-C3750-48PS-S
USEB,WS-C3750-48PS-S,1417626000,FDO1318Y2J2,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-C3750-48PS-S,WS-C3750-48PS-S
USEB,WS-C3750-48PS-S,1417626000,FDO1318Y2K0,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-C3750-48PS-S,WS-C3750-48PS-S
USEB,WS-C3750G-12S-E,1417626000,FDO1313X1RS,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-C3750G-12S-E,WS-C3750G-12S-E
USEB,WS-C3750G-12S-S,1417626000,FDO1303Z0A0,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-C3750G-12S-S,WS-C3750G-12S-S
USEB,WS-C3750-24TS-S,1417626000,CAT0837Z1R5,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-C3750-24TS-S,WS-C3750-24TS-S
USEB,WS-C3750-24TS-S,1417626000,CAT0837X213,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-C3750-24TS-S,WS-C3750-24TS-S
USEB,WS-C3750-24TS-S,1417626000,CAT0837Z1QR,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-C3750-24TS-S,WS-C3750-24TS-S
USEB,WS-X6724-SFP,1417626000,SAL1519D63X,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-X6724-SFP,WS-X6724-SFP
USEB,WS-X6724-SFP,1417626000,SAL08394DSU,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-X6724-SFP,WS-X6724-SFP
USEB,WS-X6724-SFP,1417626000,SAL08394DRE,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-X6724-SFP,WS-X6724-SFP
USEB,WS-X6724-SFP,1417626000,SAL1518CXRR,0,39,Damaged,2019-08-06T00:09:17.000Z,WS-X6724-SFP,WS-X6724-SFP
USEB,WS-C3560G-24PS-E,1417626000,FOC1133Y476,0,39,osi hardware,2019-08-06T00:09:17.000Z,WS-C3560G-24PS-E,WS-C3560G-24PS-E
USEB,GLC-SX-MM#GLC-T,1417712400,AGM134516AS,0,39,osi hardware,2019-08-06T01:26:27.000Z,GLC-SX-MM#GLC-T,GLC-SX-MM
USEB,GLC-T,1417712400,AGM13452157,0,39,osi hardware,2019-08-06T00:09:17.000Z,GLC-T,GLC-T
USEB,SFP-10G-SR,1417712400,AVD1743A4HG,0,39,osi hardware,2019-08-06T00:09:17.000Z,SFP-10G-SR,SFP-10G-SR
USEB,SFP-10G-SR,1417712400,AVD1743A4KM,0,39,osi hardware,2019-08-06T00:09:17.000Z,SFP-10G-SR,SFP-10G-SR
USEB,SFP-10G-SR,1417712400,AVD1743A4HN,0,39,osi hardware,2019-08-06T00:09:17.000Z,SFP-10G-SR,SFP-10G-SR
USEB,SFP-10G-SR,1417712400,AVD1743ADJE,0,39,osi hardware,2019-08-06T00:09:17.000Z,SFP-10G-SR,SFP-10G-SR
USEB,SFP-10G-SR,1417712400,AVD1743ADJB,0,39,osi hardware,2019-08-06T00:09:17.000Z,SFP-10G-SR,SFP-10G-SR
USEB,SFP-10G-SR,1417712400,AVD1743ADJ5,0,39,osi hardware,2019-08-06T00:09:17.000Z,SFP-10G-SR,SFP-10G-SR
USEB,CISCO887VA-SEC-K9,1417712400,FGL17212125,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO887VA-SEC-K9,CISCO887VA-SEC-K9
USEB,CISCO881G-K9,1417971600,FCZ131110XQ,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO881G-K9,CISCO881G-K9
USEB,CISCO881G-K9,1417971600,FCZ1333C1PR,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO881G-K9,CISCO881G-K9
USEB,CISCO881G-K9,1417971600,FCZ131110YS,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO881G-K9,CISCO881G-K9
USEB,CISCO881G-G-K9,1417971600,FCZ1424C1XG,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO881G-G-K9,CISCO881G-G-K9
USEB,CISCO881G-G-K9,1417971600,FCZ1340C1LB,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO881G-G-K9,CISCO881G-G-K9
USEB,CISCO881G-G-K9,1417971600,FCZ1344918M,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO881G-G-K9,CISCO881G-G-K9
USEB,CISCO881G-G-K9,1417971600,FCZ1503914U,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO881G-G-K9,CISCO881G-G-K9
USEB,CISCO881G-G-K9,1417971600,FCZ1344917U,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO881G-G-K9,CISCO881G-G-K9
USEB,CISCO881G-G-K9,1417971600,FCZ1503914Q,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO881G-G-K9,CISCO881G-G-K9
USEB,CISCO881G-G-K9,1417971600,FCZ144790GG,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO881G-G-K9,CISCO881G-G-K9
NIB,VWIC3-1MFT-T1/E1=,1417971600,FOC18208NKR,0,39,osi hardware,2019-08-06T00:09:17.000Z,VWIC3-1MFT-T1/E1,VWIC3-1MFT-T1/E1
USEB,CISCO881-SEC-K9,1417971600,FGL161722GK,0,39,osi hardware,2019-08-06T00:09:17.000Z,CISCO881-SEC-K9,CISCO881-SEC-K9
USEB,AIR-LAP1242AG-A-K9,1417971600,FTX1218B689,0,39,osi hardware,2019-08-06T00:09:17.000Z,AIR-LAP1242AG-A-K9,AIR-LAP1242AG-A-K9
USEB,AIR-LAP1242AG-A-K9,1417971600,FTX1218B69U,0,39,osi hardware,2019-08-06T00:09:17.000Z,AIR-LAP1242AG-A-K9,AIR-LAP1242AG-A-K9
USEB,AIR-LAP1242AG-A-K9,1417971600,FTX1218B67X,0,39,osi hardware,2019-08-06T00:09:17.000Z,AIR-LAP1242AG-A-K9,AIR-LAP1242AG-A-K9
USEB,WS-C4948-E,1418058000,FOX102004LC,0,39,osi hardware,2019-08-06T00:09:18.000Z,WS-C4948-E,WS-C4948-E
USEB,WS-C4948-E,1418058000,FOX101907A6,0,39,osi hardware,2019-08-06T00:09:18.000Z,WS-C4948-E,WS-C4948-E
NIB,WS-C3750X-24P-S,1418058000,FDO1812P1S6,0,39,osi hardware,2019-08-06T00:09:18.000Z,WS-C3750X-24P-S,WS-C3750X-24P-S
USEB,X2-10GB-SR,1418058000,AGA1223XM99,0,39,osi hardware,2019-08-06T00:09:18.000Z,X2-10GB-SR,X2-10GB-SR
USEB,X2-10GB-SR,1418058000,FNS12220177,0,39,osi hardware,2019-08-06T00:09:18.000Z,X2-10GB-SR,X2-10GB-SR
USEB,X2-10GB-SR,1418058000,AGA1223XL7Z,0,39,osi hardware,2019-08-06T00:09:18.000Z,X2-10GB-SR,X2-10GB-SR
USEB,X2-10GB-SR,1418058000,AGA1223XLX2,0,39,osi hardware,2019-08-06T00:09:18.000Z,X2-10GB-SR,X2-10GB-SR
USEB,CISCO1921-SEC/K9,1418144400,FGL161425U2,0,39,osi hardware,2019-08-06T00:09:18.000Z,CISCO1921-SEC/K9,CISCO1921-SEC/K9
NOB,CP-7941G,1418144400,FCH1302C6FF,0,39,"WH by Long,",2019-08-06T00:09:18.000Z,CP-7941G,CP-7941G
NIB,CP-7941G,1418144400,FCH1302C6YL,0,39,osi hardware,2019-08-06T00:09:18.000Z,CP-7941G,CP-7941G
USEB,VIC2-4FXO,1418144400,FOC1109563E,0,39,osi hardware,2019-08-06T00:09:18.000Z,VIC2-4FXO,VIC2-4FXO
NIB,CP-7925G-W-K9,1418144400,IAC1738A5KF,0,39,osi hardware,2019-08-06T00:09:18.000Z,CP-7925G-W-K9,CP-7925G-W-K9
NIB,CP-7925G-W-K9,1418144400,IAC1738A4LW,0,39,osi hardware,2019-08-06T00:09:18.000Z,CP-7925G-W-K9,CP-7925G-W-K9
NIB,CP-7925G-W-K9,1418144400,IAC1738A5XZ,0,39,osi hardware,2019-08-06T00:09:18.000Z,CP-7925G-W-K9,CP-7925G-W-K9
NIB,CP-7925G-W-K9,1418144400,IAC1738A6B4,0,39,osi hardware,2019-08-06T00:09:18.000Z,CP-7925G-W-K9,CP-7925G-W-K9
NIB,CP-7925G-W-K9,1418144400,IAC1739A0LM,0,39,osi hardware,2019-08-06T00:09:18.000Z,CP-7925G-W-K9,CP-7925G-W-K9
NIB,CP-7925G-W-K9,1418144400,IAC1739A0MZ,0,39,osi hardware,2019-08-06T00:09:18.000Z,CP-7925G-W-K9,CP-7925G-W-K9
NIB,CP-7925G-W-K9,1418144400,IAC1738A5YK,0,39,osi hardware,2019-08-06T00:09:18.000Z,CP-7925G-W-K9,CP-7925G-W-K9
NIB,CP-7925G-W-K9,1418144400,IAC1739A0T6,0,39,osi hardware,2019-08-06T00:09:18.000Z,CP-7925G-W-K9,CP-7925G-W-K9
NIB,CP-7925G-W-K9,1418144400,IAC1739A0CM,0,39,osi hardware,2019-08-06T00:09:18.000Z,CP-7925G-W-K9,CP-7925G-W-K9
NIB,CP-7925G-W-K9,1418144400,IAC1738A3Q8,0,39,osi hardware,2019-08-06T00:09:18.000Z,CP-7925G-W-K9,CP-7925G-W-K9
USEB,WS-C2960-24TT-L,1418144400,FOC1208W31J,0,39,Face damaged,2019-08-06T00:09:18.000Z,WS-C2960-24TT-L,WS-C2960-24TT-L
USEB,WS-C3750G-24TS-S,1418144400,CAT0928Y2B0,0,39,osi hardware,2019-08-06T00:09:18.000Z,WS-C3750G-24TS-S,WS-C3750G-24TS-S
USEB,WS-C3750G-24TS-S,1418144400,CAT0724X01F,0,39,osi hardware,2019-08-06T00:09:18.000Z,WS-C3750G-24TS-S,WS-C3750G-24TS-S
USEB,WS-C3750G-24TS-S,1418144400,CAT0929Z3XW,0,39,osi hardware,2019-08-06T00:09:18.000Z,WS-C3750G-24TS-S,WS-C3750G-24TS-S
USEB,WS-C3750G-24TS-S,1418144400,CAT0811X0PU,0,39,WH by :Long,2019-08-06T00:09:18.000Z,WS-C3750G-24TS-S,WS-C3750G-24TS-S
USEB,WS-C3750G-24TS-S,1418144400,CAT0920Z27D,0,39,osi hardware,2019-08-06T00:09:18.000Z,WS-C3750G-24TS-S,WS-C3750G-24TS-S
USEB,WS-C3750-24PS-S,1418144400,CAT0845R13J,0,39,"WH,",2019-08-06T00:09:18.000Z,WS-C3750-24PS-S,WS-C3750-24PS-S
USEB,WS-C3750-24PS-S,1418144400,CAT0845X13Z,0,39,osi hardware,2019-08-06T00:09:18.000Z,WS-C3750-24PS-S,WS-C3750-24PS-S
USEB,WS-C3550-24-SMI,1418144400,CAT0638Z0CA,0,39,osi hardware,2019-08-06T00:09:18.000Z,WS-C3550-24-SMI,WS-C3550-24-SMI
USEB,WS-C3750G-48TS-S,1418144400,FOC0921U0VZ,0,39,osi hardware,2019-08-06T00:09:18.000Z,WS-C3750G-48TS-S,WS-C3750G-48TS-S
USEB,WS-C3750G-48TS-S,1418144400,FOC0921U0VV,0,39,osi hardware,2019-08-06T00:09:18.000Z,WS-C3750G-48TS-S,WS-C3750G-48TS-S
USEB,GLC-SX-MMD,1418144400,FNS17521W44,0,39,osi hardware,2019-08-06T00:09:18.000Z,GLC-SX-MMD,GLC-SX-MMD
USEB,GLC-SX-MMD,1418144400,FNS17521VEE,0,39,osi hardware,2019-08-06T00:09:18.000Z,GLC-SX-MMD,GLC-SX-MMD
USEB,GLC-SX-MMD,1418144400,FNS17521W3H,0,39,osi hardware,2019-08-06T00:09:18.000Z,GLC-SX-MMD,GLC-SX-MMD
USEB,GLC-SX-MMD,1418144400,FNS17521VER,0,39,osi hardware,2019-08-06T00:09:18.000Z,GLC-SX-MMD,GLC-SX-MMD
USEB,GLC-SX-MMD,1418144400,FNS17521W4U,0,39,osi hardware,2019-08-06T00:09:18.000Z,GLC-SX-MMD,GLC-SX-MMD
USEB,GLC-SX-MMD,1418144400,FNS173700WP,0,39,osi hardware,2019-08-06T00:09:18.000Z,GLC-SX-MMD,GLC-SX-MMD
USEB,GLC-SX-MMD,1418144400,FNS173700B8,0,39,osi hardware,2019-08-06T00:09:18.000Z,GLC-SX-MMD,GLC-SX-MMD
