Supplier,Condition,Model,ReceivedDate,SerialNumber,StockStatus,Note,oldModelName,newModelName
39,USEB,EHWIC-D-8ESG-P,1446397200,FOC174830E6,0,Wh by Trung--osi hardware,EHWIC-D-8ESG-P,EHWIC-D-8ESG-P
39,USEB,EHWIC-D-8ESG-P,1446397200,FOC184371GJ,0,Wh by Trung--osi hardware,EHWIC-D-8ESG-P,EHWIC-D-8ESG-P
39,USEB,EHWIC-D-8ESG-P,1446397200,FOC16237L1K,0,Wh by Trung--osi hardware,EHWIC-D-8ESG-P,EHWIC-D-8ESG-P
39,NOB,WS-C3750X-24T-S,1446397200,FDO1820P1TP,0,Wh by Trung--osi hardware,WS-C3750X-24T-S,WS-C3750X-24T-S
39,USEB,HWIC-1T,1446397200,FOC191778L6,0,wh by tuan--no serial,HWIC-1T,HWIC-1T
39,USEB,HWIC-1T,1446397200,FOC180472XD,1,"8.MD.BOX.19; 16/09/2019

--wh by tuan",HWIC-1T,HWIC-1T
39,NOB,WS-C3560X-48P-L,1446397200,FDO1813H0LV,0,WH by Trung--osi hardware,WS-C3560X-48P-L,WS-C3560X-48P-L
39,USEB,CISCO2901-V/K9,1446397200,FGL1519235V,0,WH BY TUAN--osi hardware,CISCO2901-V/K9,CISCO2901-V/K9
39,USEB,WS-C2960-24TC-L,1446397200,FOC1047X44G,0,wh by Giang--osi hardware,WS-C2960-24TC-L,WS-C2960-24TC-L
39,USEB,WS-C2960-24TC-L,1446397200,FOC1047X462,0,wh by Giang--SN damage,WS-C2960-24TC-L,WS-C2960-24TC-L
39,USEB,WS-C3750G-24TS-S1U,1446397200,FOC1032Z4Q7,0,wh by Giang--osi hardware,WS-C3750G-24TS-S1U,WS-C3750G-24TS-S1U
39,USEB,CISCO2921/K9,1446397200,FGL152911ZY,0,wh by Giang--osi hardware,CISCO2921/K9,CISCO2921/K9
39,USEB,CISCO2921/K9,1446397200,FGL152911TY,0,wh by Giang--osi hardware,CISCO2921/K9,CISCO2921/K9
39,USEB,SM-ES2-24-P,1446397200,FOC15270WC8,0,wh by Giang--osi hardware,SM-ES2-24-P,SM-ES2-24-P
39,USEB,SM-ES2-24-P,1446397200,FOC15270WCN,0,wh by Giang--osi hardware,SM-ES2-24-P,SM-ES2-24-P
39,NIB,SFP-10G-LR#3RD,1446397200,FNS18160SQQ,0,WH by Trung--osi hardware,SFP-10G-LR#3RD,SFP-10G-LR
39,NIB,SFP-10G-LR#3RD,1446397200,FNS18160VZS,0,WH by Trung--osi hardware,SFP-10G-LR#3RD,SFP-10G-LR
39,NIB,SFP-10G-LR#3RD,1446397200,FNS18160SRQ,0,WH by Trung--osi hardware,SFP-10G-LR#3RD,SFP-10G-LR
39,NIB,SFP-10G-LR#3RD,1446397200,FNS18160W15,0,WH by Trung--osi hardware,SFP-10G-LR#3RD,SFP-10G-LR
39,NIB,SFP-10G-LR#3RD,1446397200,FNS18160W0K,0,WH by Trung--osi hardware,SFP-10G-LR#3RD,SFP-10G-LR
39,NIB,SFP-10G-LR#3RD,1446397200,FNS18160RLU,0,WH by Trung--osi hardware,SFP-10G-LR#3RD,SFP-10G-LR
39,NIB,SFP-10G-LR#3RD,1446397200,FNS18160RSZ,0,WH by Trung--osi hardware,SFP-10G-LR#3RD,SFP-10G-LR
39,NIB,SFP-10G-LR#3RD,1446397200,FNS18160S2S,0,WH by Trung--osi hardware,SFP-10G-LR#3RD,SFP-10G-LR
39,NIB,SFP-10G-LR#3RD,1446397200,FNS18160S36,0,WH by Trung--osi hardware,SFP-10G-LR#3RD,SFP-10G-LR
39,NIB,SFP-10G-LR#3RD,1446397200,FNS18160RNJ,0,WH by Trung--osi hardware,SFP-10G-LR#3RD,SFP-10G-LR
39,USEB,CISCO3945E-SEC/K9,1446397200,FGL164211Y5,0,wh by Giang--osi hardware,CISCO3945E-SEC/K9,CISCO3945E-SEC/K9
39,USEB,C3900-SPE250/K9,1446397200,FOC16403BTQ,0,wh by Giang--osi hardware,C3900-SPE250/K9,C3900-SPE250/K9
39,USEB,CISCO867VAE-K9,1446483600,GMK12190103,0,Wh by Trung--osi hardware,CISCO867VAE-K9,CISCO867VAE-K9
39,USEB,AIR-WLC4402-12-K9,1446483600,FOC1127F0LQ,0,wh by Giang--osi hardware,AIR-WLC4402-12-K9,AIR-WLC4402-12-K9
39,USEB,AIR-WLC4402-12-K9,1446483600,FOC1127F0KS,0,wh by Giang--osi hardware,AIR-WLC4402-12-K9,AIR-WLC4402-12-K9
39,NOB,AIR-CAP3702I-Z-K9,1446483600,FGL1842X7BG,0,wh by Giang--osi hardware,AIR-CAP3702I-Z-K9,AIR-CAP3702I-Z-K9
39,USEB,CP-7921G-W-K9,1446483600,IAC1247014K,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,USEB,CP-DSKCH-7921G-BUN,1446483600,IAC1246647S,0,wh by Giang--osi hardware,CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NIB,CP-7921G-W-K9,1446483600,IAC154300BR,1,"8.3.1.2.B; 26/03/2020

--wh by Giang",CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-7921G-W-K9,1446483600,IAC1543007Z,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-7921G-W-K9,1446483600,IAC1543008S,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-7921G-W-K9,1446483600,IAC15420036,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-7921G-W-K9,1446483600,IAC153801MV,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-7921G-W-K9,1446483600,IAC1543009X,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-7921G-W-K9,1446483600,IAC15430089,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-7921G-W-K9,1446483600,IAC1543004L,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-7921G-W-K9,1446483600,IAC1543000D,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-7921G-W-K9,1446483600,IAC145300QH,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-7921G-W-K9,1446483600,IAC154300BQ,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-7921G-W-K9,1446483600,IAC1542000J,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-7921G-W-K9,1446483600,IAC1542001Q,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,USEB,CP-7921G-W-K9,1446483600,IAC15430004,0,"wh by Giang, No Box--osi hardware",CP-7921G-W-K9,CP-7921G-W-K9
39,USEB,CP-7921G-W-K9,1446483600,IAC144804SP,0,"wh by Giang, No Box--osi hardware",CP-7921G-W-K9,CP-7921G-W-K9
39,NOB,CP-7921G-W-K9,1446483600,IAC121702IV,0,wh by Giang--osi hardware,CP-7921G-W-K9,CP-7921G-W-K9
39,NOB,CP-7921G-W-K9#SFP-10G-SR,1446483600,IAC120202JY,0,"wh by Giang, No Box--osi hardware",CP-7921G-W-K9#SFP-10G-SR,CP-7921G-W-K9
39,NOB,CP-7921G-W-K9,1446483600,IAC120202IK,0,"wh by Giang, No Box--osi hardware",CP-7921G-W-K9,CP-7921G-W-K9
39,NIB,CP-DSKCH-7921G-BUN,1446483600,IAC1550603V,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NIB,CP-DSKCH-7921G-BUN,1446483600,IAC1550603N,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NIB,CP-DSKCH-7921G-BUN,1446483600,IAC1551606Q,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NIB,CP-DSKCH-7921G-BUN,1446483600,IAC1550604Y,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NIB,CP-DSKCH-7921G-BUN,1446483600,IAC121461LD,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NIB,CP-DSKCH-7921G-BUN,1446483600,IAC121361KE,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NIB,CP-DSKCH-7921G-BUN,1446483600,IAC1550602K,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NIB,CP-DSKCH-7921G-BUN,1446483600,IAC1550602V,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NOB,CP-DSKCH-7921G-BUN,1446483600,IAC1512602N,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NOB,CP-DSKCH-7921G-BUN,1446483600,IAC1511616R,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NOB,CP-DSKCH-7921G-BUN,1446483600,IAC1214602K,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NOB,CP-DSKCH-7921G-BUN,1446483600,IAC15126030,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NOB,CP-DSKCH-7921G-BUN,1446483600,IAC154860HK,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,NOB,CP-DSKCH-7921G-BUN,1446483600,IAC1213626E,0,"wh by Giang,--osi hardware",CP-DSKCH-7921G-BUN,CP-DSKCH-7921G-BUN
39,USEB,WS-C3750-24TS-S,1446483600,FDO1205Y33K,0,WH by MT--osi hardware,WS-C3750-24TS-S,WS-C3750-24TS-S
39,USEB,WS-C3750-48TS-S,1446483600,CAT0934Z3WQ,0,WH by MT--osi hardware,WS-C3750-48TS-S,WS-C3750-48TS-S
39,USEB,WS-C3550-24-DC-SMI,1446483600,FDO1424Y0X0,0,wh by tuan--osi hardware,WS-C3550-24-DC-SMI,WS-C3550-24-DC-SMI
39,NIB,SFP-10G-SR,1446483600,FNS18272SSD,0,Wh by Trung--osi hardware,SFP-10G-SR,SFP-10G-SR
39,NIB,SFP-10G-SR,1446483600,FNS18272STQ,0,Wh by Trung--osi hardware,SFP-10G-SR,SFP-10G-SR
39,NIB,SFP-10G-SR,1446483600,FNS18272TCL,0,Wh by Trung--osi hardware,SFP-10G-SR,SFP-10G-SR
39,USEB,WIC-2T,1446483600,15179538,0,WH BY  TUAN--osi hardware,WIC-2T,WIC-2T
39,USEB,HWIC-1FE,1446483600,FOC12356UA3,0,WH BY  TUAN--osi hardware,HWIC-1FE,HWIC-1FE
39,NIB,SFP-10G-SR-RF#SFP-10G-SR,1446570000,FNS18272UY2,0,"Wh by Trung, fake items--osi hardware",SFP-10G-SR-RF#SFP-10G-SR,SFP-10G-SR-RF
39,NIB,SFP-10G-SR,1446570000,FNS18272UX5,0,"Wh by Trung, fake items--osi hardware",SFP-10G-SR,SFP-10G-SR
39,NIB,SFP-10G-SR,1446570000,FNS18272V6E,0,"Wh by Trung, fake items--osi hardware",SFP-10G-SR,SFP-10G-SR
39,NIB,SFP-10G-SR,1446570000,FNS18272PUF,0,"Wh by Trung, fake items--osi hardware",SFP-10G-SR,SFP-10G-SR
39,NIB,SFP-10G-SR,1446570000,FNS18272V9F,0,"Wh by Trung, fake items--osi hardware",SFP-10G-SR,SFP-10G-SR
39,NIB,SFP-10G-SR,1446570000,FNS18272PUM,0,"Wh by Trung, fake items--osi hardware",SFP-10G-SR,SFP-10G-SR
39,NIB,SFP-10G-SR,1446570000,FNS18272STW,0,"Wh by Trung, fake items--osi hardware",SFP-10G-SR,SFP-10G-SR
39,USEB,WS-C3750-24TS-S,1446570000,FDO1224Y2EU,0,WH by MT--osi hardware,WS-C3750-24TS-S,WS-C3750-24TS-S
39,NIB,GLC-SX-MMD,1446570000,FNS18230844,0,"Wh by Trung,--fake items",GLC-SX-MMD,GLC-SX-MMD
39,NIB,GLC-SX-MMD,1446570000,FNS1823084W,0,"Wh by Trung,--fake items",GLC-SX-MMD,GLC-SX-MMD
39,NIB,GLC-SX-MMD,1446570000,FNS1823084M,0,"Wh by Trung,--fake items",GLC-SX-MMD,GLC-SX-MMD
39,NIB,GLC-SX-MMD,1446570000,FNS1823084F,0,"Wh by Trung,--fake items",GLC-SX-MMD,GLC-SX-MMD
39,NIB,GLC-SX-MMD,1446570000,FNS1823085L,0,"Wh by Trung,--fake items",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N0D,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N0Q,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N19,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N1M,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N2B,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N3V,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N3N,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N37,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N2Z,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N2N,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS1823087U,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230880,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS1823088G,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230AJ9,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230J9B,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JEB,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JDK,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JCC,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JBD,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JAP,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JS3,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JS8,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JSD,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JSN,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JSY,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230LC8,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JTZ,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JTP,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JTK,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230JTF,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS1823085U,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N42,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N4B,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N4N,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N56,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N6B,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS1823087L,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS1823086Q,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS1823086G,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230862,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230MYZ,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230MZ7,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230MZK,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230MZR,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230N01,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230MYL,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230MX5,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230MWX,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230MLB,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230MEG,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230LHM,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230LJC,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230LJJ,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230M97,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230M9E,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230LGN,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230LFP,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230LFK,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230LFG,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,GLC-SX-MMD,1446570000,FNS18230LFC,0,"Wh by Trung, fake items--osi hardware",GLC-SX-MMD,GLC-SX-MMD
39,USEB,PVDM3-32#KIATISAZ,1446570000,FOC17238WLX,0,Bought $150ea stored in USA--osi hardware,PVDM3-32#KIATISAZ,PVDM3-32
39,USEB,PVDM3-32#KIATISAZ,1446570000,FOC18320UXC,0,Bought $150ea stored in USA--osi hardware,PVDM3-32#KIATISAZ,PVDM3-32
39,USEB,C2911-VSEC/K9,1446570000,FGL152010KZ,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL15111027,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL153212BQ,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL152010B4,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL152010L3,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL15111026,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,CISCO2911/K9#C2911-VSEC/K9,1446570000,FGL152010L2,0,wh by Giang--osi hardware,C2911-VSEC/K9,CISCO2911/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL153212B9,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL153212BF,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL152010L6,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL152010WV,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL152010KU,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,CISCO2911/K9#C2911-VSEC/K9,1446570000,FGL152010B8,0,wh by Giang--osi hardware,C2911-VSEC/K9,CISCO2911/K9
39,USEB,CISCO2911/K9#C2911-VSEC/K9,1446570000,FGL152010JV,0,wh by Giang--osi hardware,C2911-VSEC/K9,CISCO2911/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL153212BP,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL1511102N,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL153212B6,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,C2911-VSEC/K9,1446570000,FGL152010KD,0,wh by Giang--osi hardware,C2911-VSEC/K9,C2911-VSEC/K9
39,USEB,CISCO2911/K9,1446570000,FTX1826AMFH,0,wh by Giang--osi hardware,CISCO2911/K9,CISCO2911/K9
39,USEB,CISCO1941-SEC/K9,1446570000,FGL15132165,0,wh by Giang--osi hardware,CISCO1941-SEC/K9,CISCO1941-SEC/K9
39,USEB,AIR-AP1142N-N-K9,1446570000,FTX1420S1P4,0,wh by Giang--osi hardware,AIR-AP1142N-N-K9,AIR-AP1142N-N-K9
39,USEB,PVDM3-16,1446570000,FOC15290CXT,0,WH by MT--osi hardware,PVDM3-16,PVDM3-16
39,USEB,PVDM3-16,1446570000,FOC15290BRH,0,WH by MT--osi hardware,PVDM3-16,PVDM3-16
39,USEB,PVDM3-16,1446570000,FOC15124BKR,0,WH by MT--osi hardware,PVDM3-16,PVDM3-16
