Supplier,Condition,Model,ReceivedDate,SerialNumber,StockStatus,Note,oldModelName,newModelName
39,USEB,WS-C3750G-48TS-S,1427821200,FOC1128Y0XX,0,osi hardware--,WS-C3750G-48TS-S,WS-C3750G-48TS-S
39,USEB,WS-C3750G-24T-S,1427821200,FDO1402Y042,0,osi hardware--,WS-C3750G-24T-S,WS-C3750G-24T-S
39,USEB,WS-C3750-48PS-S,1427821200,CAT0815Y1Y9,0,osi hardware--,WS-C3750-48PS-S,WS-C3750-48PS-S
39,USEB,WS-C3750-48PS-S,1427821200,FDO1329X01H,0,osi hardware--,WS-C3750-48PS-S,WS-C3750-48PS-S
39,USEB,WS-C3750-48PS-S,1427821200,CAT0806R09J,0,osi hardware--,WS-C3750-48PS-S,WS-C3750-48PS-S
39,USEB,WS-C3750-48PS-S,1427821200,FDO1217Y3YA,0,osi hardware--,WS-C3750-48PS-S,WS-C3750-48PS-S
39,USEB,WS-C3750-48PS-S,1427821200,FDO1141Y5JW,0,osi hardware--,WS-C3750-48PS-S,WS-C3750-48PS-S
39,USEB,WS-C3750-48PS-S,1427821200,FDO1217Y3WX,0,osi hardware--,WS-C3750-48PS-S,WS-C3750-48PS-S
39,USEB,WS-C3750-48PS-S,1427821200,CAT0944R23U,0,osi hardware--,WS-C3750-48PS-S,WS-C3750-48PS-S
39,USEB,CISCO2811-V/K9,1427907600,FHK1104F1DP,0,osi hardware--,CISCO2811-V/K9,CISCO2811-V/K9
39,USEB,WS-C3750G-24T-S,1427907600,FDO1403Z0GQ,0,osi hardware--,WS-C3750G-24T-S,WS-C3750G-24T-S
39,USEB,CISCO2811-V/K9,1427907600,FHK1046F2HD,0,osi hardware--,CISCO2811-V/K9,CISCO2811-V/K9
39,USEB,WS-C3750-48PS-S,1427907600,CAT1042ZLXK,0,osi hardware--,WS-C3750-48PS-S,WS-C3750-48PS-S
39,USEB,WS-C3750-48PS-S,1427907600,FDO1342X38K,0,osi hardware--,WS-C3750-48PS-S,WS-C3750-48PS-S
39,USEB,WS-C3750-48PS-S,1427907600,FDO1420Y070,0,osi hardware--,WS-C3750-48PS-S,WS-C3750-48PS-S
39,USEB,WS-C2960-8TC-L,1427907600,FOC1332V3JH,0,osi hardware--,WS-C2960-8TC-L,WS-C2960-8TC-L
39,USEB,WS-C2960-8TC-L,1427907600,FOC1335W25C,0,osi hardware--,WS-C2960-8TC-L,WS-C2960-8TC-L
39,USEB,X2-10GB-LR=,1427907600,ONT130400AN,0,osi hardware--,X2-10GB-LR,X2-10GB-LR
39,USEB,X2-10GB-LR=,1427907600,ONT154200BJ,0,osi hardware--,X2-10GB-LR,X2-10GB-LR
39,USEB,WS-C2950T-24,1427907600,FOC0941Z90U,0,WH--WH,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0832W1JL,0,WH--WH,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0831Z14D,0,WH--WH,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0832X1SF,0,WH--WH,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0831Z14E,0,WH--WH,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0831X1GV,0,WH--WH,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0831Y15V,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC1025Y3JH,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0831Z15P,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950G-24-EI,1427907600,FOC0748W32V,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950T-24,1427907600,FOC0831Z14B,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0838X0VL,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0831Z14M,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950G-24-EI,1427907600,FOC1030W1YX,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950G-24-EI,1427907600,FOC0808X016,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950G-24-EI,1427907600,FOC0835S1RA,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950G-24-EI,1427907600,FOC0737Y0HJ,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950G-24-EI,1427907600,FOC0806X1DB,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950T-24,1427907600,FOC0831Y1G9,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0808W3S9,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0832W1L1,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0831Y1H7,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0831Y0VG,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0838X0WG,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950G-24-EI,1427907600,FOC0811Y0W9,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950G-24-EI,1427907600,FOC1030W1TT,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950T-24,1427907600,FOC0932ZBZH,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950G-24-EI,1427907600,FOC1038Z2FV,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950T-24,1427907600,FOC0807W22J,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950G-24-EI,1427907600,FOC0748X2UV,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950G-24-EI,1427907600,FOC0830W12Y,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950G-24-EI,1427907600,FOC0831Z0KT,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950G-24-EI,1427907600,FOC0921W2RU,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950G-24-EI,1427907600,FOC0831Y0KN,0,WH--osi hardware,WS-C2950G-24-EI,WS-C2950G-24-EI
39,USEB,WS-C2950T-24,1427907600,FOC0831Y157,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC1008ZABP,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0838X0XR,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0838X18V,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0831W08K,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0831Y15E,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0806X2YC,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0832X1PE,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0925X34K,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0806X2Y8,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0817S06D,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0917W341,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950T-24,1427907600,FOC0922X307,0,WH--osi hardware,WS-C2950T-24,WS-C2950T-24
39,USEB,WS-C2950G-48-EI,1427907600,FOC0813W2G2,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0924Y3M4,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0819W00A,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0825X08B,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Z2M4,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Y2FW,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Z2M5,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0846X2UU,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Y2G0,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0928Y1VC,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0825W013,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0841Z3TJ,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0823Y12K,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Y2GT,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Y2FL,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Y2H5,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Y2FX,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0841X380,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Y2GZ,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Z2L7,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Y2H7,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0918X1L7,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0737X0E9,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Z2LZ,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0918X1N6,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC1018Z88X,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0824W34C,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0824W3AM,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0737W0DW,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC0811Y2G2,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,WS-C2950G-48-EI,1427907600,FOC1023Z1K4,0,WH--osi hardware,WS-C2950G-48-EI,WS-C2950G-48-EI
39,USEB,CISCO1941/K9,1427907600,FGL152022N3,0,osi hardware--,CISCO1941/K9,CISCO1941/K9
39,USEB,CP-7942G,1427907600,FCH14189926,0,osi hardware--,CP-7942G,CP-7942G
39,USEB,CP-7942G,1427907600,FCH14189X9G,0,osi hardware--,CP-7942G,CP-7942G
39,USEB,CP-7942G,1427907600,FCH1418A5GB,0,osi hardware--,CP-7942G,CP-7942G
39,USEB,CP-7942G,1427907600,FCH1418A19W,0,osi hardware--,CP-7942G,CP-7942G
39,USEB,VWIC2-1MFT-G703,1427907600,FOC14472GF0,0,osi hardware--,VWIC2-1MFT-G703,VWIC2-1MFT-G703
39,USEB,C3KX-NM-10G,1427907600,FDO15251X8M,0,Face damaged--osi hardware,C3KX-NM-10G,C3KX-NM-10G
39,USEB,C3KX-NM-10G,1427907600,FDO15250HMJ,0,Face damaged--osi hardware,C3KX-NM-10G,C3KX-NM-10G
39,USEB,SFP-10G-SR,1427907600,FNS173011ZT,0,Face damaged--osi hardware,SFP-10G-SR,SFP-10G-SR
39,USEB,SFP-10G-SR,1427907600,FNS173009Y2,0,Face damaged--osi hardware,SFP-10G-SR,SFP-10G-SR
39,USEB,SFP-10G-SR,1427907600,FNS1730140Q,0,Face damaged--osi hardware,SFP-10G-SR,SFP-10G-SR
39,USEB,SFP-10G-SR,1427907600,FNS173011J0,0,Face damaged--osi hardware,SFP-10G-SR,SFP-10G-SR
39,USEB,SFP-10G-SR,1427907600,FNS17300927,0,Face damaged--osi hardware,SFP-10G-SR,SFP-10G-SR
39,USEB,SFP-10G-SR,1427907600,FNS17300C8X,0,Face damaged--osi hardware,SFP-10G-SR,SFP-10G-SR
39,USEB,SFP-10G-SR,1427907600,FNS173011K5,0,Face damaged--osi hardware,SFP-10G-SR,SFP-10G-SR
39,USEB,SFP-10G-SR,1427907600,FNS173011KK,0,Face damaged--osi hardware,SFP-10G-SR,SFP-10G-SR
39,USEB,C3KX-NM-1G,1427907600,FDO174216DJ,0,"WH by Long,--osi hardware",C3KX-NM-1G,C3KX-NM-1G
39,NIB,C2960S-STACK=,1427907600,FOC173765YQ,0,osi hardware--,C2960S-STACK,C2960S-STACK
39,NIB,C2960S-STACK=,1427907600,FOC17380FSC,0,osi hardware--,C2960S-STACK,C2960S-STACK
39,NIB,HWIC-2T,1427907600,FOC14492X7A,0,"WH by Long,--osi hardware",HWIC-2T,HWIC-2T
39,NIB,EHWIC-4ESG,1428426000,FOC18499UGK,0,osi hardware--,EHWIC-4ESG,EHWIC-4ESG
39,NIB,EHWIC-4ESG,1428426000,FOC19022JRU,0,osi hardware--,EHWIC-4ESG,EHWIC-4ESG
39,NIB,EHWIC-4ESG,1428426000,FOC18509VCE,0,osi hardware--,EHWIC-4ESG,EHWIC-4ESG
39,NIB,EHWIC-4ESG,1428426000,FOC19022JT8,0,osi hardware--,EHWIC-4ESG,EHWIC-4ESG
39,NIB,EHWIC-4ESG,1428426000,FOC1848844W,0,osi hardware--,EHWIC-4ESG,EHWIC-4ESG
39,NIB,EHWIC-4ESG,1428426000,FOC18499UKW,0,osi hardware--,EHWIC-4ESG,EHWIC-4ESG
39,USEB,WS-X6748-GE-TX,1428426000,SAL1213KK9L,0,osi hardware--,WS-X6748-GE-TX,WS-X6748-GE-TX
39,USEB,WS-X6748-GE-TX,1428426000,SAL1214L0UC,0,osi hardware--,WS-X6748-GE-TX,WS-X6748-GE-TX
39,USEB,WS-X6748-GE-TX,1428426000,SAL1213K4VE,0,osi hardware--,WS-X6748-GE-TX,WS-X6748-GE-TX
39,USEB,WS-X6748-GE-TX,1428426000,SAL1214L0TV,0,osi hardware--,WS-X6748-GE-TX,WS-X6748-GE-TX
39,USEB,WS-X6748-GE-TX,1428426000,SAL1212JN39,0,osi hardware--,WS-X6748-GE-TX,WS-X6748-GE-TX
39,USEB,WS-X6748-GE-TX,1428426000,SAL1213KLKF,0,osi hardware--,WS-X6748-GE-TX,WS-X6748-GE-TX
39,USEB,WS-F6700-CFC,1428426000,SAL1209HGFW,0,osi hardware--,WS-F6700-CFC,WS-F6700-CFC
39,USEB,WS-F6700-CFC,1428426000,SAL1210HZ9A,0,osi hardware--,WS-F6700-CFC,WS-F6700-CFC
39,USEB,WS-F6700-CFC,1428426000,SAL1210J1HF,0,osi hardware--,WS-F6700-CFC,WS-F6700-CFC
39,USEB,WS-F6700-CFC,1428426000,SAL1210J1DH,0,osi hardware--,WS-F6700-CFC,WS-F6700-CFC
39,USEB,WS-F6700-CFC,1428426000,SAL1210J1BM,0,osi hardware--,WS-F6700-CFC,WS-F6700-CFC
39,USEB,WS-F6700-CFC,1428426000,SAL1210J1B4,0,osi hardware--,WS-F6700-CFC,WS-F6700-CFC
39,NOB,HWIC-3G-HSPA-G,1428426000,FOC142451F7,0,osi hardware--,HWIC-3G-HSPA-G,HWIC-3G-HSPA-G
39,USEB,CISCO1801,1428426000,FHK103713X0,0,osi hardware--,CISCO1801,CISCO1801
39,USEB,CISCO1801,1428426000,FHK103713TW,0,osi hardware--,CISCO1801,CISCO1801
39,NOB,GLC-SX-MMD=,1428426000,FNS1830149M,0,osi hardware--,GLC-SX-MMD,GLC-SX-MMD
39,NOB,GLC-SX-MMD=,1428426000,FNS183014BJ,0,osi hardware--,GLC-SX-MMD,GLC-SX-MMD
39,USEB,ASA5510-SEC-BUN-K9,1428858000,JMX1343L13U,0,osi hardware--,ASA5510-SEC-BUN-K9,ASA5510-SEC-BUN-K9
39,USEB,ASA5510-SEC-BUN-K9,1428858000,JMX1343L140,0,osi hardware--,ASA5510-SEC-BUN-K9,ASA5510-SEC-BUN-K9
39,USEB,WS-C3750G-12S-S,1428858000,FDO1214Z17V,0,osi hardware--,WS-C3750G-12S-S,WS-C3750G-12S-S
39,USEB,WS-C2960G-48TC-L,1428858000,FOC1236X1HJ,0,osi hardware--,WS-C2960G-48TC-L,WS-C2960G-48TC-L
39,USEB,WS-C3750G-12S-E,1428858000,CAT0931N31V,0,osi hardware--,WS-C3750G-12S-E,WS-C3750G-12S-E
39,USEB,WS-C3750G-12S-E,1428858000,CAT1124ZL14,0,osi hardware--,WS-C3750G-12S-E,WS-C3750G-12S-E
39,USEB,WS-C3750G-12S-E,1428858000,CAT0851Y1TH,0,osi hardware--,WS-C3750G-12S-E,WS-C3750G-12S-E
39,USEB,WS-C3750G-12S-E,1428858000,CAT1124ZKZM,0,osi hardware--,WS-C3750G-12S-E,WS-C3750G-12S-E
39,USEB,WS-C3750-24TS-S,1428858000,CAT0921Z0VL,0,osi hardware--,WS-C3750-24TS-S,WS-C3750-24TS-S
39,USEB,WS-C3750-24PS-S,1428858000,CAT0936N0W3,0,osi hardware--,WS-C3750-24PS-S,WS-C3750-24PS-S
39,USEB,WS-C2960-48PST-L,1428858000,FOC1249Z4FH,0,osi hardware--,WS-C2960-48PST-L,WS-C2960-48PST-L
39,USEB,WS-C2960-24TT-L,1428858000,FOC1421Y3AQ,0,osi hardware--,WS-C2960-24TT-L,WS-C2960-24TT-L
39,USEB,WS-C3750G-24T-S,1428858000,CAT0931Z2TB,0,osi hardware--,WS-C3750G-24T-S,WS-C3750G-24T-S
39,USEB,WS-C3750-24TS-S,1428858000,CAT0921Z0YX,0,osi hardware--,WS-C3750-24TS-S,WS-C3750-24TS-S
39,USEB,WS-C3750-24PS-S,1428858000,CAT0830X079,0,osi hardware--,WS-C3750-24PS-S,WS-C3750-24PS-S
39,USEB,WS-C3750-24PS-S,1428858000,CAT0852N1VR,0,osi hardware--,WS-C3750-24PS-S,WS-C3750-24PS-S
39,USEB,GLC-SX-MM,1428858000,AGM1119J01M,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,GLC-SX-MM,1428858000,FNS14180ETG,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,GLC-SX-MM,1428858000,AGM1233138S,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,GLC-SX-MM,1428858000,AGM1233138N,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,GLC-SX-MM,1428858000,AGM1233138W,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,GLC-SX-MM,1428858000,AGM1233139X,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,GLC-SX-MM,1428858000,AGM1233139W,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,GLC-SX-MM,1428858000,AGM1233138T,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,GLC-SX-MM,1428858000,AGM1233138P,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,GLC-SX-MM,1428858000,AGM1235163N,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,GLC-SX-MM,1428858000,FNS16110LTG,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,GLC-SX-MM,1428858000,AGM1233139U,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,GLC-SX-MM,1428858000,AGM1235162L,0,Wh by Trung--osi hardware,GLC-SX-MM,GLC-SX-MM
39,USEB,WS-C2960S-24TS-L,1428858000,FOC1717W3RB,0,osi hardware--,WS-C2960S-24TS-L,WS-C2960S-24TS-L
39,NIB,GLC-SX-MM,1428858000,AGM1626L7K2,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L16W,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L15Q,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L15Z,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L174,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L15B,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L16D,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L14P,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L7KR,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L167,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L3FD,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L3FQ,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L156,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L14N,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L16E,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L3G8,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L166,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L160,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1623LC4V,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L16Q,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1545LETA,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L3F6,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L3G3,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L7M4,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L3DT,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L6WS,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L7M5,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L14K,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L14V,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L7KD,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L14H,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L16T,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L1C4,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L3FL,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L7L9,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L171,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L6WT,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L7LM,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L7KP,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L7K5,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L16M,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L14S,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L159,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L162,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
39,NIB,GLC-SX-MM,1428858000,AGM1626L15Y,0,osi hardware--,GLC-SX-MM,GLC-SX-MM
